WP_003948568.1	iAF987.Gmet_1914	27.8	115	81	2	1	115	1	113	8.0e-05	46.2
WP_003948568.1	iECW_1372.ECW_m2326	35.2	88	52	2	1	86	1	85	1.0e-04	45.8
WP_003948568.1	iRC1080.CRv4_Au5_s2_g8288_t1	31.9	116	73	4	4	115	631	744	1.0e-04	45.8
WP_003948568.1	iWFL_1372.ECW_m2326	35.2	88	52	2	1	86	1	85	1.0e-04	45.8
WP_003948620.1	iECW_1372.ECW_m0994	67.6	68	22	0	4	71	3	70	2.6e-22	102.8
WP_003948620.1	iWFL_1372.ECW_m0994	67.6	68	22	0	4	71	3	70	2.6e-22	102.8
WP_003971321.1	iEC042_1314.EC042_0634	33.3	195	106	5	1	187	1	179	2.8e-15	81.3
WP_003971321.1	iUTI89_1310.UTI89_C0598	33.3	195	106	5	1	187	1	179	6.3e-15	80.1
WP_003971321.1	iECS88_1305.ECS88_0635	33.3	195	106	5	1	187	1	179	6.3e-15	80.1
WP_003971321.1	iECOK1_1307.ECOK1_0608	33.3	195	106	5	1	187	1	179	6.3e-15	80.1
WP_003971321.1	iUMN146_1321.UM146_14525	33.3	195	106	5	1	187	1	179	6.3e-15	80.1
WP_003971321.1	iAPECO1_1312.APECO1_1453	33.3	195	106	5	1	187	11	189	6.3e-15	80.1
WP_003971321.1	iECSP_1301.ECSP_0650	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iG2583_1286.G2583_0759	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iECUMN_1333.ECUMN_0690	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iZ_1308.Z0738	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iECP_1309.ECP_0628	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iEcSMS35_1347.EcSMS35_0616	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iLF82_1304.LF82_0563	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iECED1_1282.ECED1_0593	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iECs_1301.ECs0635	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iNRG857_1313.NRG857_02705	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iECO103_1326.ECO103_0604	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iECIAI39_1322.ECIAI39_0573	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iECH74115_1262.ECH74115_0681	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iE2348C_1286.E2348C_0498	32.8	195	107	5	1	187	1	179	8.2e-15	79.7
WP_003971321.1	iECNA114_1301.ECNA114_0539	32.8	195	107	5	1	187	1	179	1.1e-14	79.3
WP_003971321.1	iECO111_1330.ECO111_0626	32.3	195	108	5	1	187	1	179	1.1e-14	79.3
WP_003971321.1	iECO26_1355.ECO26_0671	32.3	195	108	5	1	187	1	179	1.1e-14	79.3
WP_003971321.1	iECSF_1327.ECSF_0537	32.8	195	107	5	1	187	1	179	1.1e-14	79.3
WP_003971321.1	iECABU_c1320.ECABU_c06460	32.3	195	108	5	1	187	1	179	1.8e-14	78.6
WP_003971321.1	iEcolC_1368.EcolC_3048	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
WP_003971321.1	iSDY_1059.SDY_0527	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
WP_003971321.1	iEcDH1_1363.EcDH1_3030	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
WP_003971321.1	iECDH10B_1368.ECDH10B_0556	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
WP_003971321.1	iETEC_1333.ETEC_0626	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
WP_003971321.1	iY75_1357.Y75_RS03105	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
WP_003971321.1	iECDH1ME8569_1439.ECDH1ME8569_0566	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
WP_003971321.1	iEcHS_1320.EcHS_A0647	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
WP_003971321.1	iJR904.b0596	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
WP_003971321.1	iAF1260.b0596	32.3	195	108	5	1	187	1	179	2.4e-14	78.2
